Date,Open,High,Low,Close,Volume,Currency
2022-02-10,0.13843099772930145,0.14524200558662415,0.13532699644565582,0.13533499836921692,156118,USD
2022-02-11,0.13533200323581696,0.14218099415302277,0.13337700068950653,0.13862299919128418,58886,USD
2022-02-12,0.1386220008134842,0.14425699412822723,0.12846499681472778,0.12901200354099274,55991,USD
2022-02-13,0.1290300041437149,0.13018399477005005,0.12370099872350693,0.1251859962940216,57685,USD
2022-02-14,0.1251859962940216,0.12801100313663483,0.12325000017881393,0.12544700503349304,57894,USD
2022-02-15,0.12544700503349304,0.13128800690174103,0.12443400174379349,0.1312669962644577,79429,USD
2022-02-16,0.13126400113105774,0.1323080062866211,0.12659099698066711,0.12862400710582733,242538,USD
2022-02-17,0.1286199986934662,0.13290999829769135,0.1157580018043518,0.1157739982008934,557508,USD
2022-02-18,0.1157739982008934,0.14340899884700775,0.11529800295829773,0.12206999957561493,5980972,USD
2022-02-19,0.12206900119781494,0.13019999861717224,0.11432699859142303,0.12675699591636658,1461555,USD
2022-02-20,0.12683799862861633,0.12767599523067474,0.11185599863529205,0.12118799984455109,739264,USD
2022-02-21,0.12118600308895111,0.1223670020699501,0.10610499978065491,0.11240199953317642,1147511,USD
2022-02-22,0.11239899694919586,0.11404400318861008,0.10594599694013596,0.11250100284814835,538147,USD
2022-02-23,0.11249999701976776,0.12467800080776215,0.11136999726295471,0.12075799703598022,800235,USD
2022-02-24,0.12075500190258026,0.12483599781990051,0.10363899916410446,0.11688999831676483,1205058,USD
2022-02-25,0.11687999963760376,0.12429399788379669,0.10105600208044052,0.12403800338506699,25964608,USD
2022-02-26,0.123478002846241,0.14048300683498383,0.11615200340747833,0.13886399567127228,34887982,USD
2022-02-27,0.1394210010766983,0.18862199783325195,0.12450899928808212,0.17206299304962158,122956662,USD
2022-02-28,0.1722699999809265,0.1797969937324524,0.15632900595664978,0.17357000708580017,72654326,USD
