Date,Open,High,Low,Close,Volume,Currency
2020-10-29,0.3598969876766205,0.3642590045928955,0.3598969876766205,0.3642350137233734,113942734,USD
2020-10-30,0.3642599880695343,0.3642599880695343,0.2353920042514801,0.2727409899234772,80219057,USD
2020-10-31,0.2727409899234772,0.29825499653816223,0.23376500606536865,0.2443230003118515,1808765,USD
2020-11-01,0.2443230003118515,0.24872200191020966,0.21643300354480743,0.21994400024414062,963753,USD
2020-11-02,0.21994400024414062,0.22768600285053253,0.19236500561237335,0.19238600134849548,797019,USD
2020-11-03,0.19237099587917328,0.1940689980983734,0.17809699475765228,0.18216699361801147,537797,USD
2020-11-04,0.18217499554157257,0.2281610071659088,0.17463800311088562,0.22258800268173218,1215904,USD
2020-11-05,0.22259199619293213,0.2249229997396469,0.18369600176811218,0.18805499374866486,1001961,USD
2020-11-06,0.18805499374866486,0.2246599942445755,0.17644299566745758,0.20385099947452545,1340370,USD
2020-11-07,0.20385099947452545,0.2073269933462143,0.1800519973039627,0.18121099472045898,516199,USD
2020-11-08,0.18121099472045898,0.19787900149822235,0.18121099472045898,0.18809199333190918,195033,USD
2020-11-09,0.18720099329948425,0.19379499554634094,0.1804949939250946,0.1831820011138916,343875,USD
2020-11-10,0.1831739991903305,0.1935330033302307,0.17995700240135193,0.1903969943523407,421819,USD
2020-11-11,0.1903969943523407,0.19709399342536926,0.18505600094795227,0.1932619959115982,280774,USD
2020-11-12,0.19326700270175934,0.20429399609565735,0.17932699620723724,0.184346005320549,536187,USD
2020-11-13,0.18437999486923218,0.19059599936008453,0.18066799640655518,0.19059599936008453,121299,USD
2020-11-14,0.19059599936008453,0.19059599936008453,0.18274900317192078,0.18689799308776855,95537,USD
2020-11-15,0.18689799308776855,0.19844399392604828,0.18258099257946014,0.18285100162029266,177648,USD
2020-11-16,0.18285100162029266,0.19430500268936157,0.18244799971580505,0.18990400433540344,212866,USD
